R,Theta,Z,X_Ref,Y_Ref,x_Def,y_Def,u_x,u_y,u_z,F_11,F_12,F_13,F_21,F_22,F_23,F_31,F_32,F_33,F_Num_11,F_Num_12,F_Num_13,F_Num_21,F_Num_22,F_Num_23,F_Num_31,F_Num_32,F_Num_33,E_11,E_12,E_13,E_21,E_22,E_23,E_31,E_32,E_33,Eps_11,Eps_12,Eps_13,Eps_21,Eps_22,Eps_23,Eps_31,Eps_32,Eps_33,SigmaSmall_11,SigmaSmall_12,SigmaSmall_13,SigmaSmall_21,SigmaSmall_22,SigmaSmall_23,SigmaSmall_31,SigmaSmall_32,SigmaSmall_33,SigmaFinite_11,SigmaFinite_12,SigmaFinite_13,SigmaFinite_21,SigmaFinite_22,SigmaFinite_23,SigmaFinite_31,SigmaFinite_32,SigmaFinite_33,Tau_Small,Tau_Finite,Tau_Classical,Sigma_ZZ_Small,Sigma_ZZ_Finite,dTorque_Small,dTorque_Finite,F_Error_Frobenius
0.02875,3.05433,0.5,-0.0286406,0.00250573,0.0214456,-0.019148,0.0500862,-0.0216538,0,-0.801144,-0.598472,0.0957402,0.598472,-0.801144,0.107228,0,0,1,-0.801144,-0.598472,0.0957402,0.598472,-0.801144,0.107228,0,0,1,0,0,-0.00626432,0,0,-0.0716015,-0.00626432,-0.0716015,0.010332,-1.80114,0,0.0478701,0,-1.80114,0.0536141,0.0478701,0.0536141,0,-6.93E+11,0,7.36E+09,0,-6.93E+11,8.25E+09,7.36E+09,8.25E+09,-4.16E+11,2.63E+09,1.61E+09,7.63E+09,1.61E+09,2.99E+09,8.55E+09,7.63E+09,8.55E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.52E-12
0.02875,3.22886,0.5,-0.0286406,-0.00250573,0.0244448,-0.0151332,0.0530854,-0.0126274,0,-0.801144,-0.598472,0.0756658,0.598472,-0.801144,0.122224,0,0,1,-0.801144,-0.598472,0.0756658,0.598472,-0.801144,0.122224,0,0,1,0,0,0.00626432,0,0,-0.0716015,0.00626432,-0.0716015,0.010332,-1.80114,0,0.0378329,0,-1.80114,0.0611121,0.0378329,0.0611121,0,-6.93E+11,0,5.82E+09,0,-6.93E+11,9.40E+09,5.82E+09,9.40E+09,-4.16E+11,2.09E+09,1.45E+09,6.03E+09,1.45E+09,3.53E+09,9.74E+09,6.03E+09,9.74E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,1.29E-12
0.02875,3.40339,0.5,-0.0277704,-0.00744105,0.0267013,-0.0106584,0.0544717,-0.0032174,0,-0.801144,-0.598472,0.0532922,0.598472,-0.801144,0.133507,0,0,1,-0.801144,-0.598472,0.0532922,0.598472,-0.801144,0.133507,0,0,1,0,0,0.0186026,0,0,-0.0694259,0.0186026,-0.0694259,0.010332,-1.80114,0,0.0266461,0,-1.80114,0.0667533,0.0266461,0.0667533,0,-6.93E+11,0,4.10E+09,0,-6.93E+11,1.03E+10,4.10E+09,1.03E+10,-4.16E+11,1.64E+09,1.11E+09,4.25E+09,1.11E+09,3.98E+09,1.06E+10,4.25E+09,1.06E+10,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,3.62E-12
0.02875,3.57792,0.5,-0.0260563,-0.0121503,0.0281465,-0.00585988,0.0542028,0.00629039,0,-0.801144,-0.598472,0.0292994,0.598472,-0.801144,0.140732,0,0,1,-0.801144,-0.598472,0.0292994,0.598472,-0.801144,0.140732,0,0,1,0,0,0.0303757,0,0,-0.0651409,0.0303757,-0.0651409,0.010332,-1.80114,0,0.0146497,0,-1.80114,0.0703662,0.0146497,0.0703662,0,-6.93E+11,0,2.25E+09,0,-6.93E+11,1.08E+10,2.25E+09,1.08E+10,-4.16E+11,1.33E+09,6.46E+08,2.34E+09,6.46E+08,4.29E+09,1.12E+10,2.34E+09,1.12E+10,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.54E-12
0.02875,3.75246,0.5,-0.0235506,-0.0164903,0.0287364,-0.000883274,0.052287,0.015607,0,-0.801144,-0.598472,0.00441637,0.598472,-0.801144,0.143682,0,0,1,-0.801144,-0.598472,0.00441637,0.598472,-0.801144,0.143682,0,0,1,0,0,0.0412258,0,0,-0.0588766,0.0412258,-0.0588766,0.010332,-1.80114,0,0.00220819,0,-1.80114,0.0718411,0.00220819,0.0718411,0,-6.93E+11,0,3.40E+08,0,-6.93E+11,1.11E+10,3.40E+08,1.11E+10,-4.16E+11,1.20E+09,9.94E+07,3.52E+08,9.94E+07,4.43E+09,1.15E+10,3.52E+08,1.15E+10,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,3.06E-12
0.02875,3.92699,0.5,-0.0203293,-0.0203293,0.0284532,0.00412017,0.0487826,0.0244495,0,-0.801144,-0.598472,-0.0206009,0.598472,-0.801144,0.142266,0,0,1,-0.801144,-0.598472,-0.0206009,0.598472,-0.801144,0.142266,0,0,1,0,0,0.0508233,0,0,-0.0508233,0.0508233,-0.0508233,0.010332,-1.80114,0,-0.0103004,0,-1.80114,0.0711331,-0.0103004,0.0711331,0,-6.93E+11,0,-1.58E+09,0,-6.93E+11,1.09E+10,-1.58E+09,1.09E+10,-4.16E+11,1.26E+09,-4.59E+08,-1.64E+09,-4.59E+08,4.36E+09,1.13E+10,-1.64E+09,1.13E+10,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.98E-12
0.02875,4.10152,0.5,-0.0164903,-0.0235506,0.0273055,0.00899843,0.0437958,0.0325491,0,-0.801144,-0.598472,-0.0449922,0.598472,-0.801144,0.136528,0,0,1,-0.801144,-0.598472,-0.0449922,0.598472,-0.801144,0.136528,0,0,1,0,0,0.0588766,0,0,-0.0412258,0.0588766,-0.0412258,0.010332,-1.80114,0,-0.0224961,0,-1.80114,0.0682638,-0.0224961,0.0682638,0,-6.93E+11,0,-3.46E+09,0,-6.93E+11,1.05E+10,-3.46E+09,1.05E+10,-4.16E+11,1.51E+09,-9.62E+08,-3.59E+09,-9.62E+08,4.11E+09,1.09E+10,-3.59E+09,1.09E+10,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.60E-12
0.02875,4.27606,0.5,-0.0121503,-0.0260563,0.0253281,0.0136033,0.0374784,0.0396596,0,-0.801144,-0.598472,-0.0680164,0.598472,-0.801144,0.126641,0,0,1,-0.801144,-0.598472,-0.0680164,0.598472,-0.801144,0.126641,0,0,1,0,0,0.0651409,0,0,-0.0303757,0.0651409,-0.0303757,0.010332,-1.80114,0,-0.0340082,0,-1.80114,0.0633203,-0.0340082,0.0633203,0,-6.93E+11,0,-5.23E+09,0,-6.93E+11,9.74E+09,-5.23E+09,9.74E+09,-4.16E+11,1.92E+09,-1.35E+09,-5.42E+09,-1.35E+09,3.70E+09,1.01E+10,-5.42E+09,1.01E+10,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,4.02E-12
0.02875,4.45059,0.5,-0.00744105,-0.0277704,0.0225811,0.0177948,0.0300222,0.0455652,0,-0.801144,-0.598472,-0.088974,0.598472,-0.801144,0.112906,0,0,1,-0.801144,-0.598472,-0.088974,0.598472,-0.801144,0.112906,0,0,1,0,0,0.0694259,0,0,-0.0186026,0.0694259,-0.0186026,0.010332,-1.80114,0,-0.044487,0,-1.80114,0.0564528,-0.044487,0.0564528,0,-6.93E+11,0,-6.84E+09,0,-6.93E+11,8.69E+09,-6.84E+09,8.69E+09,-4.16E+11,2.43E+09,-1.57E+09,-7.09E+09,-1.57E+09,3.19E+09,9.00E+09,-7.09E+09,9.00E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.46E-12
0.02875,4.62512,0.5,-0.00250573,-0.0286406,0.019148,0.0214456,0.0216538,0.0500862,0,-0.801144,-0.598472,-0.107228,0.598472,-0.801144,0.0957402,0,0,1,-0.801144,-0.598472,-0.107228,0.598472,-0.801144,0.0957402,0,0,1,0,0,0.0716015,0,0,-0.00626432,0.0716015,-0.00626432,0.010332,-1.80114,0,-0.0536141,0,-1.80114,0.0478701,-0.0536141,0.0478701,0,-6.93E+11,0,-8.25E+09,0,-6.93E+11,7.36E+09,-8.25E+09,7.36E+09,-4.16E+11,2.99E+09,-1.61E+09,-8.55E+09,-1.61E+09,2.63E+09,7.63E+09,-8.55E+09,7.63E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,1.89E-12
0.02875,4.79966,0.5,0.00250573,-0.0286406,0.0151332,0.0244448,0.0126274,0.0530854,0,-0.801144,-0.598472,-0.122224,0.598472,-0.801144,0.0756658,0,0,1,-0.801144,-0.598472,-0.122224,0.598472,-0.801144,0.0756658,0,0,1,0,0,0.0716015,0,0,0.00626432,0.0716015,0.00626432,0.010332,-1.80114,0,-0.0611121,0,-1.80114,0.0378329,-0.0611121,0.0378329,0,-6.93E+11,0,-9.40E+09,0,-6.93E+11,5.82E+09,-9.40E+09,5.82E+09,-4.16E+11,3.53E+09,-1.45E+09,-9.74E+09,-1.45E+09,2.09E+09,6.03E+09,-9.74E+09,6.03E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,1.95E-12
0.02875,4.97419,0.5,0.00744105,-0.0277704,0.0106584,0.0267013,0.0032174,0.0544717,0,-0.801144,-0.598472,-0.133507,0.598472,-0.801144,0.0532922,0,0,1,-0.801144,-0.598472,-0.133507,0.598472,-0.801144,0.0532922,0,0,1,0,0,0.0694259,0,0,0.0186026,0.0694259,0.0186026,0.010332,-1.80114,0,-0.0667533,0,-1.80114,0.0266461,-0.0667533,0.0266461,0,-6.93E+11,0,-1.03E+10,0,-6.93E+11,4.10E+09,-1.03E+10,4.10E+09,-4.16E+11,3.98E+09,-1.11E+09,-1.06E+10,-1.11E+09,1.64E+09,4.25E+09,-1.06E+10,4.25E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.14E-12
0.02875,5.14872,0.5,0.0121503,-0.0260563,0.00585988,0.0281465,-0.00629039,0.0542028,0,-0.801144,-0.598472,-0.140732,0.598472,-0.801144,0.0292994,0,0,1,-0.801144,-0.598472,-0.140732,0.598472,-0.801144,0.0292994,0,0,1,0,0,0.0651409,0,0,0.0303757,0.0651409,0.0303757,0.010332,-1.80114,0,-0.0703662,0,-1.80114,0.0146497,-0.0703662,0.0146497,0,-6.93E+11,0,-1.08E+10,0,-6.93E+11,2.25E+09,-1.08E+10,2.25E+09,-4.16E+11,4.29E+09,-6.46E+08,-1.12E+10,-6.46E+08,1.33E+09,2.34E+09,-1.12E+10,2.34E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.83E-12
0.02875,5.32325,0.5,0.0164903,-0.0235506,0.000883274,0.0287364,-0.015607,0.052287,0,-0.801144,-0.598472,-0.143682,0.598472,-0.801144,0.00441637,0,0,1,-0.801144,-0.598472,-0.143682,0.598472,-0.801144,0.00441637,0,0,1,0,0,0.0588766,0,0,0.0412258,0.0588766,0.0412258,0.010332,-1.80114,0,-0.0718411,0,-1.80114,0.00220819,-0.0718411,0.00220819,0,-6.93E+11,0,-1.11E+10,0,-6.93E+11,3.40E+08,-1.11E+10,3.40E+08,-4.16E+11,4.43E+09,-9.94E+07,-1.15E+10,-9.94E+07,1.20E+09,3.52E+08,-1.15E+10,3.52E+08,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.53E-12
0.02875,5.49779,0.5,0.0203293,-0.0203293,-0.00412017,0.0284532,-0.0244495,0.0487826,0,-0.801144,-0.598472,-0.142266,0.598472,-0.801144,-0.0206009,0,0,1,-0.801144,-0.598472,-0.142266,0.598472,-0.801144,-0.0206009,0,0,1,0,0,0.0508233,0,0,0.0508233,0.0508233,0.0508233,0.010332,-1.80114,0,-0.0711331,0,-1.80114,-0.0103004,-0.0711331,-0.0103004,0,-6.93E+11,0,-1.09E+10,0,-6.93E+11,-1.58E+09,-1.09E+10,-1.58E+09,-4.16E+11,4.36E+09,4.59E+08,-1.13E+10,4.59E+08,1.26E+09,-1.64E+09,-1.13E+10,-1.64E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.98E-12
0.02875,5.67232,0.5,0.0235506,-0.0164903,-0.00899843,0.0273055,-0.0325491,0.0437958,0,-0.801144,-0.598472,-0.136528,0.598472,-0.801144,-0.0449922,0,0,1,-0.801144,-0.598472,-0.136528,0.598472,-0.801144,-0.0449922,0,0,1,0,0,0.0412258,0,0,0.0588766,0.0412258,0.0588766,0.010332,-1.80114,0,-0.0682638,0,-1.80114,-0.0224961,-0.0682638,-0.0224961,0,-6.93E+11,0,-1.05E+10,0,-6.93E+11,-3.46E+09,-1.05E+10,-3.46E+09,-4.16E+11,4.11E+09,9.62E+08,-1.09E+10,9.62E+08,1.51E+09,-3.59E+09,-1.09E+10,-3.59E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,3.09E-12
0.02875,5.84685,0.5,0.0260563,-0.0121503,-0.0136033,0.0253281,-0.0396596,0.0374784,0,-0.801144,-0.598472,-0.126641,0.598472,-0.801144,-0.0680164,0,0,1,-0.801144,-0.598472,-0.126641,0.598472,-0.801144,-0.0680164,0,0,1,0,0,0.0303757,0,0,0.0651409,0.0303757,0.0651409,0.010332,-1.80114,0,-0.0633203,0,-1.80114,-0.0340082,-0.0633203,-0.0340082,0,-6.93E+11,0,-9.74E+09,0,-6.93E+11,-5.23E+09,-9.74E+09,-5.23E+09,-4.16E+11,3.70E+09,1.35E+09,-1.01E+10,1.35E+09,1.92E+09,-5.42E+09,-1.01E+10,-5.42E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.64E-12
0.02875,6.02139,0.5,0.0277704,-0.00744105,-0.0177948,0.0225811,-0.0455652,0.0300222,0,-0.801144,-0.598472,-0.112906,0.598472,-0.801144,-0.088974,0,0,1,-0.801144,-0.598472,-0.112906,0.598472,-0.801144,-0.088974,0,0,1,0,0,0.0186026,0,0,0.0694259,0.0186026,0.0694259,0.010332,-1.80114,0,-0.0564528,0,-1.80114,-0.044487,-0.0564528,-0.044487,0,-6.93E+11,0,-8.69E+09,0,-6.93E+11,-6.84E+09,-8.69E+09,-6.84E+09,-4.16E+11,3.19E+09,1.57E+09,-9.00E+09,1.57E+09,2.43E+09,-7.09E+09,-9.00E+09,-7.09E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,3.34E-12
0.02875,6.19592,0.5,0.0286406,-0.00250573,-0.0214456,0.019148,-0.0500862,0.0216538,0,-0.801144,-0.598472,-0.0957402,0.598472,-0.801144,-0.107228,0,0,1,-0.801144,-0.598472,-0.0957402,0.598472,-0.801144,-0.107228,0,0,1,0,0,0.00626432,0,0,0.0716015,0.00626432,0.0716015,0.010332,-1.80114,0,-0.0478701,0,-1.80114,-0.0536141,-0.0478701,-0.0536141,0,-6.93E+11,0,-7.36E+09,0,-6.93E+11,-8.25E+09,-7.36E+09,-8.25E+09,-4.16E+11,2.63E+09,1.61E+09,-7.63E+09,1.61E+09,2.99E+09,-8.55E+09,-7.63E+09,-8.55E+09,2.78E+09,1.11E+10,1.15E+10,1.11E+10,-4.16E+11,2.78E+09,3988.02,4132.24,2.01E-12
0.03125,0.0872665,0.5,0.0311311,0.00272362,-0.0265705,0.0164491,-0.0577016,0.0137255,0,-0.801144,-0.598472,-0.0822454,0.598472,-0.801144,-0.132852,0,0,1,-0.801144,-0.598472,-0.0822454,0.598472,-0.801144,-0.132852,0,0,1,0,0,-0.00680904,0,0,0.0778277,-0.00680904,0.0778277,0.012207,-1.80114,0,-0.0411227,0,-1.80114,-0.0664262,-0.0411227,-0.0664262,0,-6.93E+11,0,-6.33E+09,0,-6.93E+11,-1.02E+10,-6.33E+09,-1.02E+10,-4.16E+11,2.47E+09,1.72E+09,-6.60E+09,1.72E+09,4.18E+09,-1.07E+10,-6.60E+09,-1.07E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,1.97E-12
0.03125,0.261799,0.5,0.0301852,0.0080881,-0.0290232,0.0115853,-0.0592083,0.00349717,0,-0.801144,-0.598472,-0.0579263,0.598472,-0.801144,-0.145116,0,0,1,-0.801144,-0.598472,-0.0579263,0.598472,-0.801144,-0.145116,0,0,1,0,0,-0.0202202,0,0,0.075463,-0.0202202,0.075463,0.012207,-1.80114,0,-0.0289632,0,-1.80114,-0.0725579,-0.0289632,-0.0725579,0,-6.93E+11,0,-4.46E+09,0,-6.93E+11,-1.12E+10,-4.46E+09,-1.12E+10,-4.16E+11,1.94E+09,1.32E+09,-4.65E+09,1.32E+09,4.72E+09,-1.16E+10,-4.65E+09,-1.16E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,2.91E-12
0.03125,0.436332,0.5,0.0283221,0.0132068,-0.030594,0.00636944,-0.0589161,-0.00683738,0,-0.801144,-0.598472,-0.0318472,0.598472,-0.801144,-0.15297,0,0,1,-0.801144,-0.598472,-0.0318472,0.598472,-0.801144,-0.15297,0,0,1,0,0,-0.0330171,0,0,0.0708053,-0.0330171,0.0708053,0.012207,-1.80114,0,-0.0159236,0,-1.80114,-0.076485,-0.0159236,-0.076485,0,-6.93E+11,0,-2.45E+09,0,-6.93E+11,-1.18E+10,-2.45E+09,-1.18E+10,-4.16E+11,1.57E+09,7.65E+08,-2.55E+09,7.65E+08,5.09E+09,-1.23E+10,-2.55E+09,-1.23E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,1.85E-12
0.03125,0.610865,0.5,0.0255985,0.0179243,-0.0312352,0.000960081,-0.0568337,-0.0169642,0,-0.801144,-0.598472,-0.0048004,0.598472,-0.801144,-0.156176,0,0,1,-0.801144,-0.598472,-0.0048004,0.598472,-0.801144,-0.156176,0,0,1,0,0,-0.0448107,0,0,0.0639963,-0.0448107,0.0639963,0.012207,-1.80114,0,-0.0024002,0,-1.80114,-0.0780881,-0.0024002,-0.0780881,0,-6.93E+11,0,-3.69E+08,0,-6.93E+11,-1.20E+10,-3.69E+08,-1.20E+10,-4.16E+11,1.41E+09,1.18E+08,-3.85E+08,1.18E+08,5.24E+09,-1.25E+10,-3.85E+08,-1.25E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,2.71E-12
0.03125,0.785398,0.5,0.0220971,0.0220971,-0.0309274,-0.00447845,-0.0530245,-0.0265755,0,-0.801144,-0.598472,0.0223922,0.598472,-0.801144,-0.154637,0,0,1,-0.801144,-0.598472,0.0223922,0.598472,-0.801144,-0.154637,0,0,1,0,0,-0.0552427,0,0,0.0552427,-0.0552427,0.0552427,0.012207,-1.80114,0,0.0111961,0,-1.80114,-0.0773186,0.0111961,-0.0773186,0,-6.93E+11,0,1.72E+09,0,-6.93E+11,-1.19E+10,1.72E+09,-1.19E+10,-4.16E+11,1.49E+09,-5.44E+08,1.80E+09,-5.44E+08,5.17E+09,-1.24E+10,1.80E+09,-1.24E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,3.82E-12
0.03125,0.959931,0.5,0.0179243,0.0255985,-0.0296799,-0.0097809,-0.0476042,-0.0353794,0,-0.801144,-0.598472,0.0489045,0.598472,-0.801144,-0.148399,0,0,1,-0.801144,-0.598472,0.0489045,0.598472,-0.801144,-0.148399,0,0,1,0,0,-0.0639963,0,0,0.0448107,-0.0639963,0.0448107,0.012207,-1.80114,0,0.0244523,0,-1.80114,-0.0741997,0.0244523,-0.0741997,0,-6.93E+11,0,3.76E+09,0,-6.93E+11,-1.14E+10,3.76E+09,-1.14E+10,-4.16E+11,1.78E+09,-1.14E+09,3.92E+09,-1.14E+09,4.87E+09,-1.19E+10,3.92E+09,-1.19E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,3.00E-12
0.03125,1.13446,0.5,0.0132068,0.0283221,-0.0275306,-0.0147862,-0.0407374,-0.0431083,0,-0.801144,-0.598472,0.0739309,0.598472,-0.801144,-0.137653,0,0,1,-0.801144,-0.598472,0.0739309,0.598472,-0.801144,-0.137653,0,0,1,0,0,-0.0708053,0,0,0.0330171,-0.0708053,0.0330171,0.012207,-1.80114,0,0.0369654,0,-1.80114,-0.0688264,0.0369654,-0.0688264,0,-6.93E+11,0,5.69E+09,0,-6.93E+11,-1.06E+10,5.69E+09,-1.06E+10,-4.16E+11,2.27E+09,-1.60E+09,5.93E+09,-1.60E+09,4.39E+09,-1.10E+10,5.93E+09,-1.10E+10,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,3.36E-12
0.03125,1.309,0.5,0.0080881,0.0301852,-0.0245447,-0.0193422,-0.0326328,-0.0495273,0,-0.801144,-0.598472,0.0967108,0.598472,-0.801144,-0.122724,0,0,1,-0.801144,-0.598472,0.0967108,0.598472,-0.801144,-0.122724,0,0,1,0,0,-0.075463,0,0,0.0202202,-0.075463,0.0202202,0.012207,-1.80114,0,0.0483554,0,-1.80114,-0.0613618,0.0483554,-0.0613618,0,-6.93E+11,0,7.44E+09,0,-6.93E+11,-9.44E+09,7.44E+09,-9.44E+09,-4.16E+11,2.88E+09,-1.86E+09,7.76E+09,-1.86E+09,3.78E+09,-9.84E+09,7.76E+09,-9.84E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,3.69E-12
0.03125,1.48353,0.5,0.00272362,0.0311311,-0.0208131,-0.0233105,-0.0235367,-0.0544415,0,-0.801144,-0.598472,0.116552,0.598472,-0.801144,-0.104065,0,0,1,-0.801144,-0.598472,0.116552,0.598472,-0.801144,-0.104065,0,0,1,0,0,-0.0778277,0,0,0.00680904,-0.0778277,0.00680904,0.012207,-1.80114,0,0.0582762,0,-1.80114,-0.0520327,0.0582762,-0.0520327,0,-6.93E+11,0,8.97E+09,0,-6.93E+11,-8.01E+09,8.97E+09,-8.01E+09,-4.16E+11,3.54E+09,-1.91E+09,9.35E+09,-1.91E+09,3.11E+09,-8.35E+09,9.35E+09,-8.35E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,2.93E-12
0.03125,1.65806,0.5,-0.00272362,0.0311311,-0.0164491,-0.0265705,-0.0137255,-0.0577016,0,-0.801144,-0.598472,0.132852,0.598472,-0.801144,-0.0822454,0,0,1,-0.801144,-0.598472,0.132852,0.598472,-0.801144,-0.0822454,0,0,1,0,0,-0.0778277,0,0,-0.00680904,-0.0778277,-0.00680904,0.012207,-1.80114,0,0.0664262,0,-1.80114,-0.0411227,0.0664262,-0.0411227,0,-6.93E+11,0,1.02E+10,0,-6.93E+11,-6.33E+09,1.02E+10,-6.33E+09,-4.16E+11,4.18E+09,-1.72E+09,1.07E+10,-1.72E+09,2.47E+09,-6.60E+09,1.07E+10,-6.60E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,1.97E-12
0.03125,1.8326,0.5,-0.0080881,0.0301852,-0.0115853,-0.0290232,-0.00349717,-0.0592083,0,-0.801144,-0.598472,0.145116,0.598472,-0.801144,-0.0579263,0,0,1,-0.801144,-0.598472,0.145116,0.598472,-0.801144,-0.0579263,0,0,1,0,0,-0.075463,0,0,-0.0202202,-0.075463,-0.0202202,0.012207,-1.80114,0,0.0725579,0,-1.80114,-0.0289632,0.0725579,-0.0289632,0,-6.93E+11,0,1.12E+10,0,-6.93E+11,-4.46E+09,1.12E+10,-4.46E+09,-4.16E+11,4.72E+09,-1.32E+09,1.16E+10,-1.32E+09,1.94E+09,-4.65E+09,1.16E+10,-4.65E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,2.69E-12
0.03125,2.00713,0.5,-0.0132068,0.0283221,-0.00636944,-0.030594,0.00683738,-0.0589161,0,-0.801144,-0.598472,0.15297,0.598472,-0.801144,-0.0318472,0,0,1,-0.801144,-0.598472,0.15297,0.598472,-0.801144,-0.0318472,0,0,1,0,0,-0.0708053,0,0,-0.0330171,-0.0708053,-0.0330171,0.012207,-1.80114,0,0.076485,0,-1.80114,-0.0159236,0.076485,-0.0159236,0,-6.93E+11,0,1.18E+10,0,-6.93E+11,-2.45E+09,1.18E+10,-2.45E+09,-4.16E+11,5.09E+09,-7.65E+08,1.23E+10,-7.65E+08,1.57E+09,-2.55E+09,1.23E+10,-2.55E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,2.31E-12
0.03125,2.18166,0.5,-0.0179243,0.0255985,-0.000960081,-0.0312352,0.0169642,-0.0568337,0,-0.801144,-0.598472,0.156176,0.598472,-0.801144,-0.0048004,0,0,1,-0.801144,-0.598472,0.156176,0.598472,-0.801144,-0.0048004,0,0,1,0,0,-0.0639963,0,0,-0.0448107,-0.0639963,-0.0448107,0.012207,-1.80114,0,0.0780881,0,-1.80114,-0.0024002,0.0780881,-0.0024002,0,-6.93E+11,0,1.20E+10,0,-6.93E+11,-3.69E+08,1.20E+10,-3.69E+08,-4.16E+11,5.24E+09,-1.18E+08,1.25E+10,-1.18E+08,1.41E+09,-3.85E+08,1.25E+10,-3.85E+08,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,2.44E-12
0.03125,2.35619,0.5,-0.0220971,0.0220971,0.00447845,-0.0309274,0.0265755,-0.0530245,0,-0.801144,-0.598472,0.154637,0.598472,-0.801144,0.0223922,0,0,1,-0.801144,-0.598472,0.154637,0.598472,-0.801144,0.0223922,0,0,1,0,0,-0.0552427,0,0,-0.0552427,-0.0552427,-0.0552427,0.012207,-1.80114,0,0.0773186,0,-1.80114,0.0111961,0.0773186,0.0111961,0,-6.93E+11,0,1.19E+10,0,-6.93E+11,1.72E+09,1.19E+10,1.72E+09,-4.16E+11,5.17E+09,5.44E+08,1.24E+10,5.44E+08,1.49E+09,1.80E+09,1.24E+10,1.80E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,3.82E-12
0.03125,2.53073,0.5,-0.0255985,0.0179243,0.0097809,-0.0296799,0.0353794,-0.0476042,0,-0.801144,-0.598472,0.148399,0.598472,-0.801144,0.0489045,0,0,1,-0.801144,-0.598472,0.148399,0.598472,-0.801144,0.0489045,0,0,1,0,0,-0.0448107,0,0,-0.0639963,-0.0448107,-0.0639963,0.012207,-1.80114,0,0.0741997,0,-1.80114,0.0244523,0.0741997,0.0244523,0,-6.93E+11,0,1.14E+10,0,-6.93E+11,3.76E+09,1.14E+10,3.76E+09,-4.16E+11,4.87E+09,1.14E+09,1.19E+10,1.14E+09,1.78E+09,3.92E+09,1.19E+10,3.92E+09,3.29E+09,1.20E+10,1.25E+10,1.20E+10,-4.16E+11,3.29E+09,5121.46,5340.28,3.62E-12
